Bronx Rolling Sales File.  All Sales From  September 2019 - August 2020,,,,,,,,,,,,,,,,,,, PTS Sales as of 09/18/2020 ,
"For sales prior to the Final, Neighborhood Name and Descriptive Data reflect the Final Roll 2019/20. Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3595,54,,C0,723 COMMONWEALTH AVE,,10473,3,0,3,"2,500","3,550",1920,1,C0,0,2/11/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3713,58,,C0,1021 ELDER,,10472,3,0,3,"2,000","3,300",2006,1,C0,0,6/8/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3731,63,,C0,1041 UNDERHILL AVENUE,,10472,3,0,3,"1,800","1,944",1960,1,C0,0,7/2/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3736,63,,C0,1143 COLGATE AVENUE,,10472,3,0,3,"2,500","2,950",1930,1,C0,0,11/6/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3741,56,,C0,1149 WARD AVENUE,,10472,3,0,3,"2,500","3,480",1940,1,C0,0,9/25/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3749,112,,C0,1144 CROES AVE,,10472,3,0,3,"2,825","3,060",1955,1,C0,0,10/30/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3751,47,,C0,1752 GLEASON AVENUE,,10472,3,0,3,"2,663","2,400",1920,1,C0,"800,000",10/21/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3751,47,,C0,1752 GLEASON AVE,,10472,3,0,3,"2,663","2,400",1920,1,C0,0,6/15/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3753,115,,C0,1114 ST LAWRENCE AVE,,10472,3,0,3,"2,759","3,042",2005,1,C0,"950,000",9/10/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3753,116,,C0,1116 ST LAWRENCE AVENUE,,10472,3,0,3,"1,983","2,499",2005,1,C0,0,2/8/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3756,71,,C0,1119 LELAND AVENUE,,10472,3,0,3,"5,000","1,839",1920,1,C0,"870,000",5/4/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3760,53,,C0,1231 ROSEDALE AVENUE,,10472,3,0,3,"2,490","4,200",1920,1,C0,"570,000",6/18/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3761,143,,C0,1239 COMMONWEALTH AVENUE,,10472,3,0,3,"2,487","3,525",2006,1,C0,0,9/10/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3764,24,,C0,1238 BEACH AVENUE,,10472,3,0,3,"2,500","3,236",1925,1,C0,0,5/20/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3770,24,,C0,1229 EVERGREEN AVENUE,,10472,3,0,3,"2,000","1,440",1925,1,C0,0,10/30/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3771,62,,C0,1235 WHEELER AVENUE,,10472,3,0,3,"2,500","3,600",1930,1,C0,0,2/28/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3772,23,,C0,1236 WHEELER AVENUE,,10472,3,0,3,"2,500","3,600",1935,1,C0,0,3/13/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3773,22,,C0,1234 ELDER AVENUE,,10472,3,0,3,"2,500","2,480",1930,1,C0,"492,500",7/9/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3773,33,,C0,1256 ELDER AVENUE,,10472,3,0,3,"2,500","2,480",1930,1,C0,0,12/5/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3775,17,,C0,1226 WARD AVENUE,,10472,3,0,3,"2,500","2,646",1930,1,C0,"705,000",1/22/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3778,35,,C0,1626 EAST 172ND STREET,,10472,3,0,3,"1,700","1,720",1930,1,C0,0,7/17/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3781,51,,C0,1239 CROES AVENUE,,10472,3,0,3,"1,900","2,650",1960,1,C0,"670,000",7/16/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3782,30,,C0,1281 NOBLE AVENUE,,10472,3,0,3,"2,000","2,800",1955,1,C0,0,10/4/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3861,141,,C0,1361 BRONX RIVER AVENUE,,10472,3,0,3,"3,140","2,600",1915,1,C0,0,4/10/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3862,10,,C0,1310 WHEELER AVENUE,,10472,3,0,3,"2,450","2,600",1915,1,C0,"800,000",3/12/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3862,66,,C0,1311 WHEELER AVE,,10472,3,0,3,"2,860","2,400",1915,1,C0,0,7/17/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3862,66,,C0,1311 WHEELER AVENUE,,10472,3,0,3,"2,860","2,400",1915,1,C0,0,2/17/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3862,67,,C0,1311A WHEELER AVENUE,,10472,3,0,3,"2,374","2,400",1915,1,C0,0,7/17/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3862,67,,C0,1311A WHEELER AVENUE,,10472,3,0,3,"2,374","2,400",1915,1,C0,0,2/17/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3863,16,,C0,1322 ELDER AVE,,10472,3,0,3,"2,500","3,100",1920,1,C0,0,5/4/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3863,17,,C0,1324 ELDER AVENUE,,10472,3,0,3,"2,500","3,100",1920,1,C0,0,3/29/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3868,43,,C0,1355 HARROD AVE,,10472,3,0,3,"2,500","3,660",1920,1,C0,0,12/16/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3868,66,,C0,1305 HARROD AVENUE,,10472,3,0,3,"1,125","2,835",2004,1,C0,"460,000",9/9/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3871,63,,C0,1317 CROES AVENUE,,10472,3,0,3,"2,500","3,500",1920,1,C0,"805,000",10/3/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3872,21,,C0,1332 CROES AVENUE,,10472,3,0,3,"2,500","3,685",1930,1,C0,"905,000",3/19/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3872,29,,C0,1348 CROES AVENUE,,10472,3,0,3,"2,500","3,685",1930,1,C0,"888,000",1/24/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3872,62,,C0,1313 NOBLE AVENUE,,10472,3,0,3,"2,500","3,630",1935,1,C0,0,2/18/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3873,30,,C0,1360 NOBLE AVE,,10472,3,0,3,"2,500","3,630",1935,1,C0,0,6/6/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3873,52,,C0,1339 ROSEDALE AVENUE,,10472,3,0,3,"2,488","3,869",1935,1,C0,"705,000",12/18/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3874,67,,C0,1321 COMMONWEALTH AVENUE,,10472,3,0,3,"2,500","3,685",1925,1,C0,0,12/6/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3874,72,,C0,1311 COMMONWEALTH AVENUE,,10472,3,0,3,"2,500","3,685",1925,1,C0,0,12/6/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3875,41,,C0,1394 COMMONWEALTH AVENUE,,10472,3,0,3,"1,744","2,802",2001,1,C0,"590,000",9/9/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3876,43,,C0,1792 EAST 174TH STREET,,10472,3,0,3,"3,750","3,962",1928,1,C0,0,1/16/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3878,150,,C0,1325 THIERIOT AVE,,10472,3,0,3,"3,055","3,150",2005,1,C0,0,12/11/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3878,150,,C0,1325 THIERIOT AVENUE,,10472,3,0,3,"3,055","3,150",2005,1,C0,"785,000",10/11/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3880,122,,C0,1326 LELAND AVENUE,,10472,3,0,3,"1,800","2,716",2005,1,C0,"960,000",2/3/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3892,17,,C0,1426 FTELEY AVENUE,,10472,3,0,3,"2,442","3,628",1920,1,C0,"700,000",2/26/2020
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3897,18,,C0,1403 ST LAWRENCE AVENUE,,10472,3,0,3,"2,375","3,465",2003,1,C0,"630,000",7/10/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1143,,R3,"125 SUNSET BOULEVARD, 10125",10125,10473,1,,1,,,1996,1,R3,0,10/15/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1144,,R3,"127 SUNSET BOULEVARD, 10127",10127,10473,1,,1,,,1996,1,R3,0,2/21/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1145,,R3,"129 SUNSET BLVD, 10129",10129,10473,1,,1,,,1996,1,R3,"360,000",9/24/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1173,,R3,"124 SUNSET BLVD, 11124",11124,10473,1,,1,,,1996,1,R3,"380,000",1/17/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1178,,R3,"134 SUNSET BOULEVARD, 11134",11134,10473,1,,1,,,1996,1,R3,0,2/24/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1193,,R3,"228 SUNSET BOULEVARD, 12228",12228,10473,1,,1,,,1996,1,R3,"345,000",1/21/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1197,,R3,"236 SUNSET BLVD, 12236",12236,10473,1,,1,,,1996,1,R3,"350,000",1/17/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1214,,R3,"326 SUNSET BOULEVARD, 13326",13326,10473,1,,1,,,1996,1,R3,"360,000",11/26/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1240,,R3,"102 NEPTUNE LANE, 15102",15102,10473,1,,1,,,1989,1,R3,"442,000",10/18/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1313,,R3,"116 ADMIRAL CT, 13",13,10473,1,,1,,,2005,1,R3,"460,000",8/26/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1315,,R3,"112 ADMIRAL COURT, 15",15,10473,1,,1,,,2005,1,R3,0,2/26/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1372,,R3,"118 BEACON LANE, 72",72,10473,1,,1,,,2005,1,R3,"370,000",10/23/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1384,,R3,"95 ADMIRAL CT, 84",84,10473,1,,1,,,2005,1,R3,0,2/13/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1406,,R3,"163 SURF DRIVE, 106",106,10473,1,,1,,,2005,1,R3,"465,000",1/27/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1513,,R3,"129 MERMAID LANE, 245",245,10473,1,,1,,,2006,1,R3,"450,000",9/12/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1515,,R3,"133 MERMAID LANE, 247",247,10473,1,,1,,,2006,1,R3,0,5/1/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1516,,R3,"135 MERMAID LANE, 248",248,10473,1,,1,,,2006,1,R3,"400,500",10/8/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1517,,R3,"137 MERMAID LANE, 249",249,10473,1,,1,,,2006,1,R3,"355,000",10/31/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1545,,R3,"152 MERMAID LANE, 277",277,10473,1,,1,,,2006,1,R3,"456,000",9/19/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1548,,R3,"150 MERMAID LANE, 280",280,10473,1,,1,,,2006,1,R3,"525,192",1/20/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1550,,R3,"146 MERMAID LANE, 282",282,10473,1,,1,,,2006,1,R3,"425,000",5/29/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1560,,R3,"126 MERMAID LANE, 292",292,10473,1,,1,,,2006,1,R3,"485,000",6/12/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1603,,R3,"57 BEACON LANE, 143A",143A,10473,1,,1,,,2007,1,R3,"460,000",8/20/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1657,,R3,"309 SURF DRIVE, 223A",223A,10473,1,,1,,,2007,1,R3,0,12/10/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1669,,R3,"205 SURF DRIVE, 127A",127A,10473,1,,1,,,2007,1,R3,"460,000",6/8/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1853,,R3,"88 HERON LANE, 377",377,10473,1,,1,,,2008,1,R3,"421,272",11/25/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1859,,R3,"76 HERON LANE, 383",383,10473,1,,1,,,2008,1,R3,"440,000",9/25/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1871,,R3,"52 HERON LANE, 395",395,10473,1,,1,,,2008,1,R3,0,9/16/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1874,,R3,"50 HERON LANE, 398",398,10473,1,,1,,,2008,1,R3,"470,000",12/6/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1889,,R3,"222 SURF DRIVE, 411",411,10473,1,,1,,,2008,1,R3,"480,000",6/26/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1901,,R3,"172 SURF DRIVE, 423",423,10473,1,,1,,,2008,1,R3,0,1/10/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1960,,R3,"154 SURF DRIVE, 484",484,10473,1,,1,,,2008,1,R3,"319,000",4/7/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3432,1963,,R3,"160 SURF DRIVE, 487",487,10473,1,,1,,,2008,1,R3,0,10/1/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1012,,R3,"821 UNDERHILL AVENUE, 4C",4C,10473,1,,1,,,1988,1,R3,"330,821",1/3/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1012,,R3,"821 UNDERHILL AVENUE, 4C",4C,10473,1,,1,,,1988,1,R3,"199,000",2/10/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1015,,R3,"1875 LAFAYETTE AVENUE, 5C",5C,10473,1,,1,,,1988,1,R3,0,10/10/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1016,,R3,"1873 LAFAYETTE AVENUE, 6A",6A,10473,1,,1,,,1988,1,R3,"285,000",12/13/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1040,,R3,"822 LELAND AVENUE, 14A",14A,10473,1,,1,,,1988,1,R3,"273,000",3/11/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1042,,R3,"822 LELAND AVENUE, 14C",14C,10473,1,,1,,,1988,1,R3,"290,000",8/5/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1065,,R3,"838 LELAND AVENUE, 22B",22B,10473,1,,1,,,1988,1,R3,0,6/10/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1098,,R3,"860 LELAND AVENUE, 33C",33C,10473,1,,1,,,1988,1,R3,"280,000",2/25/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1102,,R3,"864 LELAND AVENUE, 35A",35A,10473,1,,1,,,1988,1,R3,"264,180",2/4/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1207,,R3,"867 UNDERHILL AVENUE, 46-A",46-A,10473,1,,1,,,,1,R3,"280,000",9/30/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3643,1218,,R3,"861 UNDERHILL AVENUE, 49-C",49-C,10473,1,,1,,,,1,R3,"280,000",3/24/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3651,1003,,R3,"901C ELDER AVENUE, 901C",901C,10473,1,,1,,,1989,1,R3,0,9/4/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3651,1030,,R3,"919C ELDER AVENUE, 919C",919C,10473,1,,1,,,1989,1,R3,0,7/31/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3651,1042,,R3,"902C WHEELER AVENUE, 902C",902C,10473,1,,1,,,1989,1,R3,"315,000",9/6/2019
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3651,1053,,R3,"910B WHEELER AVENUE, 910B",910B,10473,1,,1,,,1989,1,R3,0,1/8/2020
2,SOUNDVIEW,04 TAX CLASS 1 CONDOS,1A,3651,1058,,R3,"914A WHEELER AVENUE, 914A",914A,10473,1,,1,,,1989,1,R3,"172,380",3/16/2020
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3441,163,,V0,1424 HARDING PARK,,10473,0,0,0,"1,250",0,,1,V0,"480,000",12/30/2019
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1,3446,26,,B2,136 STEPHENS AVENUE,,10473,2,0,2,"3,680",0,2019,1,V0,"852,500",11/20/2019
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3459,60,,V0,227 HUSSON AVENUE,,10473,0,0,0,"1,360",0,,1,V0,0,12/3/2019
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3475,47,,V0,355 NEWMAN AVENUE,,10473,0,0,0,"4,909",0,,1,V0,0,1/27/2020
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3494,64,,V0,431 BEACH AVENUE,,10473,0,0,0,"2,500",0,,1,V0,0,5/7/2020
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3494,64,,V0,431 BEACH AVENUE,,10473,0,0,0,"2,500",0,,1,V0,"680,000",1/27/2020
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3521,67,,V0,529 BEACH AVENUE,,10473,0,0,0,"2,456",0,,1,V0,"635,000",11/25/2019
2,SOUNDVIEW,05 TAX CLASS 1 VACANT LAND,1B,3594,41,,V0,751 ROSEDALE AVE,,10473,0,0,0,"2,500",0,,1,V0,0,12/18/2019
2,SOUNDVIEW,06 TAX CLASS 1 - OTHER,1,3459,8,,G0,1983 GILDERSLEEVE AVENUE,,10473,0,0,0,"2,500",0,1950,1,G0,"615,000",8/5/2020
2,SOUNDVIEW,06 TAX CLASS 1 - OTHER,1,3764,22,,G0,1236 BEACH AVENUE,,10472,0,0,0,"2,500",0,1925,1,G0,0,5/20/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3453,44,,C3,259 UNDERHILL AVENUE,,10473,4,0,4,"2,500","3,300",1945,2,C3,"725,000",12/17/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3500,63,,C3,441 WHITE PLAINS ROAD,,10473,4,0,4,"2,000","3,000",1970,2,C3,"790,000",4/1/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3710,32,,C1,1085 COLGATE AVENUE,,10472,24,0,24,"15,900","26,400",1950,2,C1,"3,700,000",7/8/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3713,32,,C9,1050 WHEELER AVENUE,,10472,60,0,60,"40,000","66,000",1950,2,C9,"9,300,000",7/8/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3716,46,,C2,1047 MANOR AVENUE,,10472,5,0,5,"2,500","3,321",1926,2,C2,0,11/27/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3716,46,,C2,1047 MANOR AVENUE,,10472,5,0,5,"2,500","3,321",1926,2,C2,0,2/4/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3716,54,,C3,1031 MANOR AVENUE,,10472,4,0,4,"2,500","3,321",1926,2,C3,0,2/4/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3716,54,,C3,1031 MANOR AVENUE,,10472,4,0,4,"2,500","3,321",1926,2,C3,0,11/27/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3723,48,,C7,1090 CROES AVENUE,,10472,35,2,37,"12,500","44,500",1930,2,C7,0,11/20/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,53,,C3,1165 COLGATE AVENUE,,10472,4,0,4,"2,500","3,360",1927,2,C3,"350,000",1/2/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,55,,C3,1161 COLGATE AVENUE,,10472,4,0,4,"2,500","3,360",1927,2,C3,"700,000",1/9/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,57,,C3,1157 COLGATE AVENUE,,10472,4,0,4,"2,500","3,360",1927,2,C3,"249,999",9/24/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,57,,C3,1157 COLGATE AVENUE,,10472,4,0,4,"2,500","3,360",1927,2,C3,"780,000",12/20/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,58,,C3,1155 COLGATE AVENUE,,10472,4,0,4,"2,500","3,360",1927,2,C3,"860,259",9/20/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3736,60,,C3,1151 COLGATE AVENUE,,10472,4,0,4,"2,850","2,952",1927,2,C3,"790,000",9/5/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3738,58,,C3,1151 WHEELER AVENUE,,10472,4,0,4,"2,500","3,360",1926,2,C3,"850,000",1/23/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3739,12,,C3,1120 WHEELER AVENUE,,10472,4,0,4,"2,500","3,200",1929,2,C3,0,11/25/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3739,24,,C3,1144 WHEELER AVENUE,,10472,4,0,4,"2,500","3,440",1929,2,C3,"925,000",2/19/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3740,69,,C3,1115 BOYNTON AVENUE,,10472,4,0,4,"2,500","3,485",1928,2,C3,"855,000",3/13/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3742,50,,C3,1161 MANOR AVENUE,,10472,4,0,4,"2,500","3,280",1926,2,C3,0,2/17/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3747,104,,C3,1130 METCALF AVENUE,,10472,4,0,4,"2,500","3,301",1926,2,C3,0,7/17/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3747,104,,C3,1130 METCALF AVENUE,,10472,4,0,4,"2,500","3,301",1926,2,C3,"659,000",6/11/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3748,48,,C3,1155 CROES AVENUE,,10472,4,0,4,"2,500","3,280",1927,2,C3,0,7/13/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3748,58,,C3,1135 CROES AVENUE,,10472,4,0,4,"2,500","3,280",1927,2,C3,0,4/20/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3748,66,,C3,1117 CROES AVENUE,,10472,4,0,4,"2,500","3,280",1927,2,C3,10,3/10/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3748,87,,C3,1124 FTELEY AVENUE,,10472,4,0,4,"2,500","3,280",1926,2,C3,0,6/24/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3748,92,,C3,1134 FTELEY AVENUE,,10472,4,0,4,"2,500","3,280",1926,2,C3,"850,000",3/31/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2B,3752,41,,C1,1190 COMMONWEALTH AVENUE,,10472,8,0,8,"5,335","8,726",2014,2,C1,0,1/31/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3766,51,,C1,1261 LELAND AVENUE,,10472,12,0,12,"2,500","7,040",1924,2,C1,"1,400,000",6/23/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3767,21,,C3,1218 LELAND AVENUE,,10472,4,0,4,"7,500","5,126",1931,2,C3,0,11/19/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3769,37,,C3,1259 BRONX RIVER AVENUE,,10472,4,0,4,"3,000","3,200",1925,2,C3,"310,000",7/27/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3769,44,,C3,1245 BRONX RIVER AVENUE,,10472,4,0,4,"3,000","3,200",1925,2,C3,0,11/27/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3769,44,,C3,1245 BRONX RIVER AVENUE,,10472,4,0,4,"3,000","3,200",1925,2,C3,0,2/4/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3769,48,,C3,1237 BRONX RIVER AVENUE,,10472,4,0,4,"3,000","3,200",1925,2,C3,0,7/8/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3772,34,,C3,1506 EAST 172 ST,,10472,4,0,4,"2,500","3,198",1924,2,C3,0,6/24/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3773,3,,C7,1535 WESTCHESTER AVENUE,,10472,10,2,12,"4,017","12,870",1913,2,C7,0,10/7/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2,3773,5,,C7,1531 WESTCHESTER AVENUE,,10472,10,2,12,"3,939","12,870",1913,2,C7,0,10/7/2019
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3774,20,,C3,1228 BOYNTON AVENUE,,10472,4,0,4,"3,000","3,198",1924,2,C3,1,12/11/2019
